she looks great today,she's looking fly
I'm really excited for the weekend,I'm so stoked for the weekend
this meal is delicious,this meal is bomb
he's very charming,he's got mad rizz
they are really talented,they're so goated
let's take a break,let's vibe check for a bit
that's a great idea,that's fire
That outfit is really cool.,That outfit is phat.
I'm feeling great today.,I'm feelin' fly today.
He is really funny.,He’s a total riot.
Let's hang out this weekend.,Let's kick it this weekend.
That party was really fun.,That party was bomb.
I can't believe how fast that happened.,I can't believe that was so quick.
I like your style.,I vibe with your style.
This is so popular right now.,This is totally on fleek.
He's really charming.,He's got mad rizz.
Let's take a few pictures.,Let's snap some pics.
That was an incredible performance.,That was a straight-up banger.
I really enjoyed that.,I was vibin' hard with that.
that party was really fun,that party was phat
I'm feeling great today,I'm vibes on point
let's hang out later,let's chillax later
I'm really tired,I'm totally wiped
that outfit looks great,that fit is on fleek
I can't believe this is happening,I can't even right now
this song is really catchy,this jam slaps
he's so cool,he's straight fire
I'm feeling very confident,I've got mad rizz
let's get together soon,let's link up soon
this food is really good,this food hits different
I had a great time tonight,I had a blast tonight
this party is really fun,this party is phat
you did a great job,you totally crushed it
I can't believe it,"no way, that's bogus"
let's go hang out,let's chillax
that outfit looks good,that outfit is on fleek
I really enjoyed that meal,that meal was bomb
I feel great today,I'm feeling mad fresh
your car is impressive,your ride is sick
he's very charming,he's got major rizz
that song is catchy,that track slaps
I'm really excited about this,I'm hyped for this
let's take a break,let's vibe for a bit
That outfit is really cool.,That outfit is phat.
I'm feeling really good today.,I'm feelin' fresh.
She's acting very dramatic.,She's being all that.
This movie is fantastic!,This movie is da bomb!
That was a great idea!,That was so clutch!
I'm really tired right now.,I'm totally outta gas.
Let's hang out later.,Let's chill later.
He's really talented.,He's got mad skills.
Everything is going well.,Everything's vibin'.
That song is catchy.,That song is a banger.
You're really charming.,You've got that rizz.
I'm feeling overwhelmed by this.,I'm totally stressed about this.
that party was really fun,that party was phat
she's very cool and stylish,she's totally fly
I'm feeling really good right now,I'm feeling hella good
he's acting very strange,he's being mad shady
that's a great idea,that's bomb
let's hang out this weekend,let's chill this weekend
I'm really excited about that,I’m so hyped for that
stop talking about it so much,stop being so extra
he's really good at flirting,he's got mad rizz
that outfit looks great,that fit is fire
let's grab something to eat,let's go get some grub
I'm feeling overwhelmed,I'm feeling kinda sus
this party is really fun,this party is phat
that movie was really cool,that movie was da bomb
I'm feeling pretty good,I'm feeling straight up
she is very attractive,she's a total babe
let's hang out later,let's chill later
you look great today,you're looking fly today
that was a great idea,that was a dope idea
I really like your style,your style is on point
he's very charming,he's got mad rizz
this song is really good,this song slaps
we should totally go out,we should vibe out
that's so funny,"that's hilarious, no cap"
that outfit looks really good on you,that outfit is phat!
let's hang out together this weekend,let's chill this weekend
you're really cool,you're da bomb!
I'm feeling great today,I'm feeling fly today
that movie was really fun to watch,that movie was totally awesome!
he's so handsome and charming,he's a total stud!
I can't believe how good that party was,that party was off the chain!
I really like your style,your style is on point!
I'm trying to impress her,I'm trying to flex on her
I'm really busy right now,I'm swamped rn
let's just go for it,let's send it
that was an amazing performance,that was a whole vibe!
I really like how genuine you are,I vibe with your authenticity
that party was really fun,that party was phat
I'm feeling great today,I'm feeling da bomb today
let's hang out soon,let's chillax soon
she's really attractive,she's a total babe
I'm so tired right now,I'm totally beat
that movie was awesome,that movie was sick
I really like your style,your style is on point
this food is really good,this food is bomb
you're really charming,you've got mad rizz
that concert was incredible,that concert was straight fire
I'm feeling down about it,I'm kinda bummed about it
let's keep it a secret,let's keep it on the down-low
"don't worry, everything will be fine","chill, it'll be all good"
That party was so much fun!,That party was phat!
